0.6181640625,0.583984375,0.5947265625,0.5732421875,200
0.6328125,0.5556640625,0.6240234375,0.533203125,200
0.5341796875,0.5439453125,0.576171875,0.576171875,200
0.58203125,0.548828125,0.5908203125,0.544921875,200
0.6044921875,0.537109375,0.58984375,0.5263671875,200
0.578125,0.5458984375,0.591796875,0.5576171875,200
0.595703125,0.5712890625,0.55859375,0.544921875,200
0.646484375,0.55078125,0.56640625,0.5654296875,200
0.5830078125,0.5458984375,0.609375,0.5791015625,200
0.591796875,0.5419921875,0.57421875,0.5673828125,200
0.5849609375,0.5390625,0.5576171875,0.5244140625,200
0.5556640625,0.55859375,0.572265625,0.568359375,200
0.5751953125,0.5439453125,0.572265625,0.5341796875,200
0.56640625,0.546875,0.5849609375,0.5478515625,200
0.5859375,0.56640625,0.595703125,0.5390625,200
0.5849609375,0.583984375,0.5654296875,0.5400390625,200
0.5908203125,0.548828125,0.568359375,0.5458984375,200
0.60546875,0.556640625,0.55859375,0.5498046875,200
0.572265625,0.5625,0.5791015625,0.5498046875,200
0.59765625,0.55859375,0.57421875,0.54296875,200
0.576171875,0.5703125,0.57421875,0.5556640625,200
0.6201171875,0.5830078125,0.5751953125,0.5458984375,200
0.6201171875,0.5263671875,0.5361328125,0.529296875,200
0.6298828125,0.5244140625,0.599609375,0.5458984375,200
0.5771484375,0.58203125,0.57421875,0.5400390625,200
0.6015625,0.546875,0.5986328125,0.548828125,200
0.5654296875,0.5419921875,0.5458984375,0.5498046875,200
0.6083984375,0.5419921875,0.5224609375,0.556640625,200
0.572265625,0.5634765625,0.5927734375,0.5498046875,200
0.6328125,0.5166015625,0.5810546875,0.5283203125,200
0.603515625,0.5625,0.591796875,0.5390625,200
0.591796875,0.54296875,0.607421875,0.5615234375,200
0.61328125,0.5224609375,0.5830078125,0.55859375,200
0.6591796875,0.525390625,0.572265625,0.5615234375,200
0.595703125,0.5400390625,0.568359375,0.5576171875,200
0.623046875,0.5546875,0.578125,0.5244140625,200
0.6513671875,0.5517578125,0.556640625,0.546875,200
0.5703125,0.5478515625,0.5791015625,0.55078125,200
0.5791015625,0.5595703125,0.5654296875,0.55859375,200
0.6181640625,0.568359375,0.5947265625,0.5439453125,200
0.6259765625,0.533203125,0.59375,0.5341796875,200
0.5791015625,0.5419921875,0.5693359375,0.5439453125,200
0.6064453125,0.5703125,0.54296875,0.517578125,200
0.5849609375,0.583984375,0.5830078125,0.5576171875,200
0.6318359375,0.55859375,0.5986328125,0.56640625,200
0.59375,0.5498046875,0.6142578125,0.533203125,200
0.6162109375,0.580078125,0.6005859375,0.537109375,200
0.62890625,0.537109375,0.533203125,0.5595703125,200
0.603515625,0.55859375,0.58984375,0.5595703125,200
0.5927734375,0.564453125,0.5546875,0.5654296875,200
0.626953125,0.552734375,0.5849609375,0.5654296875,200
0.623046875,0.529296875,0.5869140625,0.5556640625,200
0.5947265625,0.521484375,0.5712890625,0.544921875,200
0.587890625,0.5361328125,0.5810546875,0.53515625,200
0.5869140625,0.53515625,0.5615234375,0.53515625,200
0.5732421875,0.5322265625,0.5703125,0.5703125,200
0.603515625,0.56640625,0.6044921875,0.544921875,200
0.58203125,0.5693359375,0.55859375,0.5546875,200
0.5849609375,0.5458984375,0.58984375,0.5615234375,200
0.5546875,0.5556640625,0.55859375,0.5048828125,200
0.619140625,0.5419921875,0.5869140625,0.5458984375,200
0.61328125,0.5380859375,0.59375,0.5576171875,200
0.623046875,0.56640625,0.5791015625,0.564453125,200
0.5869140625,0.564453125,0.53515625,0.5859375,200
0.60546875,0.54296875,0.591796875,0.533203125,200
0.6171875,0.53515625,0.5615234375,0.548828125,200
0.611328125,0.525390625,0.5849609375,0.5302734375,200
0.6455078125,0.54296875,0.6005859375,0.5263671875,200
0.6240234375,0.5390625,0.603515625,0.5732421875,200
0.5859375,0.5556640625,0.58203125,0.5634765625,200
0.619140625,0.544921875,0.5869140625,0.546875,200
0.630859375,0.51953125,0.5927734375,0.533203125,200
0.5830078125,0.5546875,0.5966796875,0.546875,200
0.583984375,0.5244140625,0.5966796875,0.5400390625,200
0.5810546875,0.564453125,0.5947265625,0.5576171875,200
0.60546875,0.5546875,0.57421875,0.56640625,200
0.5830078125,0.5732421875,0.62109375,0.537109375,200
0.5771484375,0.546875,0.607421875,0.5439453125,200
0.5966796875,0.564453125,0.6181640625,0.5341796875,200
0.587890625,0.5732421875,0.5869140625,0.5400390625,200
0.599609375,0.5126953125,0.5888671875,0.5361328125,200
0.626953125,0.5830078125,0.5771484375,0.50390625,200
0.57421875,0.5615234375,0.5947265625,0.5458984375,200
0.5927734375,0.5341796875,0.5751953125,0.54296875,200
0.6181640625,0.5498046875,0.587890625,0.517578125,200
0.623046875,0.58203125,0.5498046875,0.5361328125,200
0.58203125,0.53515625,0.59375,0.5419921875,200
0.5947265625,0.5419921875,0.5732421875,0.521484375,200
0.5986328125,0.54296875,0.5869140625,0.5400390625,200
0.6142578125,0.5673828125,0.5498046875,0.5576171875,200
0.62890625,0.55078125,0.60546875,0.5537109375,200
0.5791015625,0.52734375,0.568359375,0.55078125,200
0.595703125,0.5380859375,0.568359375,0.49609375,200
0.5751953125,0.5341796875,0.5869140625,0.537109375,200
0.5537109375,0.55078125,0.55078125,0.517578125,200
0.595703125,0.53515625,0.5927734375,0.568359375,200
0.5712890625,0.5400390625,0.5791015625,0.533203125,200
0.6171875,0.5224609375,0.5986328125,0.5380859375,200
0.603515625,0.5546875,0.5810546875,0.5341796875,200
0.5859375,0.5341796875,0.587890625,0.5478515625,200
