0.22624143666307447,0.22624143666307447,0.023758563336925696,0.023758563336925696,0.22624143666307447,0.22624143666307447,0.023758563336925696,0.023758563336925696,0
0.24948901433929327,0.24948901433929327,0.0005109856607069397,0.0005109856607069397,0.24948901433929327,0.24948901433929327,0.0005109856607069397,0.0005109856607069397,0
0.266827005453054,0.266827005453054,0.006883090915411407,0.006883090915411407,0.2178597338867435,0.2178597338867435,0.00843016974479147,0.00843016974479147,1
0.245637844134295,0.245637844134295,0.019952600207008,0.019952600207008,0.2112039599869825,0.2112039599869825,0.023205595671714735,0.023205595671714735,1
0.34679814751016075,0.15320185248983956,0.0,0.0,0.34679814751016075,0.15320185248983956,0.0,0.0,0
0.23207768246675223,0.23207768246675223,0.01792231753324787,0.01792231753324787,0.23207768246675223,0.23207768246675223,0.01792231753324787,0.01792231753324787,1
0.27226442912804183,0.16690219451716276,0.0,0.0,0.22773557087195842,0.33309780548283746,0.0,0.0,2
0.22286704337714525,0.22286704337714525,0.02713295662285508,0.02713295662285508,0.22286704337714525,0.22286704337714525,0.02713295662285508,0.02713295662285508,0
0.2494660082597156,0.2494660082597156,0.0005339917402846555,0.0005339917402846555,0.2494660082597156,0.2494660082597156,0.0005339917402846555,0.0005339917402846555,0
0.35440411780009073,0.35440411780009073,0.0010630492733104437,0.0010630492733104437,0.14187737758697205,0.14187737758697205,0.002655455339627101,0.002655455339627101,1
0.38579080663087484,0.38579080663087484,0.003924094342386102,0.003924094342386102,0.09421710959009513,0.09421710959009513,0.01606798943664409,0.01606798943664409,1
0.3208031399297389,0.17919686007026142,0.0,0.0,0.3208031399297389,0.17919686007026142,0.0,0.0,0
0.2431076614511582,0.2431076614511582,0.006892338548841833,0.006892338548841833,0.2431076614511582,0.2431076614511582,0.006892338548841833,0.006892338548841833,1
0.3317605518074851,0.14831459506347866,0.0,0.0,0.1682394481925152,0.3516854049365217,0.0,0.0,2
0.24991926925505942,0.24991926925505942,8.073074494072378e-05,8.073074494072378e-05,0.24991926925505942,0.24991926925505942,8.073074494072378e-05,8.073074494072378e-05,0
0.24999147604294014,0.24999147604294014,8.52395705994743e-06,8.52395705994743e-06,0.24999147604294014,0.24999147604294014,8.52395705994743e-06,8.52395705994743e-06,0
0.27566942684110546,0.27566942684110546,0.001130198842881461,0.001130198842881461,0.22179565215756344,0.22179565215756344,0.0014047221584500677,0.0014047221584500677,1
0.33571791092436454,0.33571791092436454,0.012368872351792914,0.012368872351792914,0.11616797948269109,0.11616797948269109,0.0357452372411518,0.0357452372411518,1
0.3541620431391242,0.14583795686087608,0.0,0.0,0.3541620431391242,0.14583795686087608,0.0,0.0,0
0.248866933487173,0.248866933487173,0.001133066512827026,0.001133066512827026,0.248866933487173,0.248866933487173,0.001133066512827026,0.001133066512827026,1
0.2887107736744453,0.2215963761931117,0.0,0.0,0.21128922632555494,0.27840362380688854,0.0,0.0,2
0.21906716263000292,0.21906716263000292,0.03093283736999736,0.03093283736999736,0.21906716263000292,0.21906716263000292,0.03093283736999736,0.03093283736999736,0
0.23581658584069773,0.23581658584069773,0.014183414159302445,0.014183414159302445,0.23581658584069773,0.23581658584069773,0.014183414159302445,0.014183414159302445,0
