0.9165684423686471,0.5,0.5,0.5,0
0.6466294127146821,0.5,0.5,0.5,1
0.6435937875436988,0.5943775090019108,0.5201805897905301,0.5081012235865819,1
0.633661704551036,0.5037593003680128,0.5315681020296207,0.5000223530301439,1
0.8121976461142897,0.5,0.5,0.5,0
0.6547384529250597,0.5,0.5,0.5,1
0.5100390945253399,0.6148124046175465,0.5214423332552516,0.5104674458729789,1
0.66499739861181,0.507450601391866,0.5161769953340314,0.5004669255042848,1
0.7634323338515466,0.5,0.5,0.5,0
0.6396743292533316,0.5,0.5,0.5,1
0.586460168452104,0.5924341132267648,0.5269336861551515,0.5122823456644674,1
0.6596972812606313,0.5048848394491613,0.5616504701516303,0.5016914029080343,1
0.7934528726231417,0.5,0.5,0.5,0
0.678108166889777,0.5,0.5,0.5,1
0.5155758281139763,0.6607606149692541,0.5176735294247583,0.5066430023770905,1
0.616441204555357,0.5011314580286871,0.5759480376429161,0.5001773421338276,1
0.8566215258139425,0.5,0.5,0.5,0
0.6513874064894287,0.5,0.5,0.5,1
0.5682033564406062,0.6442509666817567,0.5151779703629515,0.5059411905977311,1
0.5559927869680937,0.5028351179706222,0.5365441568568191,0.5012160453278979,1
0.7671304412616138,0.5,0.5,0.5,0
0.6903294564036324,0.5,0.5,0.5,1
0.5637259465912711,0.6817380503115499,0.5062256473987957,0.5095886109380501,1
0.6105640011620701,0.5054184714564491,0.553993644075705,0.5003315614934316,1
0.8667869433743445,0.5,0.5,0.5,0
0.6722288324493588,0.5,0.5,0.5,1
0.6434496175548727,0.6405197210062634,0.5129562568281225,0.5089283826140416,1
0.6347213950667161,0.5026207020725307,0.5703261014482591,0.5006517631415363,1
0.7899127930228459,0.5,0.5,0.5,0
0.6802582491691647,0.5,0.5,0.5,1
0.5960933041309961,0.5390844027195667,0.5183751872546891,0.5059208449547896,1
0.6600233795445375,0.502204122202838,0.5666603351423822,0.5002689258414871,1
0.7744910960240072,0.5,0.5,0.5,0
0.6514831835123553,0.5,0.5,0.5,1
0.5268638685509148,0.6816119364112071,0.506833376465303,0.5037667656971431,1
0.6474504960103165,0.5087947295348386,0.5591381577929718,0.5016177527232049,1
0.8548174106978994,0.5,0.5,0.5,0
0.6847026889697143,0.5,0.5,0.5,1
0.578471651413067,0.6595930078905529,0.5171536933882152,0.5050296513816482,1
0.6583371408123122,0.5041877214834574,0.5716906405274549,0.5006589360152239,1
0.8300159310922846,0.5,0.5,0.5,0
0.7105798484989596,0.5,0.5,0.5,1
0.6268751156787972,0.5671245798050981,0.5242101222795688,0.5132907682424037,1
0.6536998548171604,0.5001858830334006,0.6136346925423275,0.5017600411661187,1
0.8828869977956977,0.5,0.5,0.5,0
0.6380277276791502,0.5,0.5,0.5,1
0.581267224817958,0.6075038667347968,0.5189249144549135,0.5068978014840897,1
0.633294858055531,0.5019827113490972,0.5764304806852387,0.5023353460358515,1
0.7930981408514006,0.5,0.5,0.5,0
0.6803032786133524,0.5,0.5,0.5,1
0.6173458552427195,0.6862807962833462,0.5118975819425919,0.5028387464955708,1
0.6959136315014885,0.5016225152864608,0.5290389301120504,0.502874656481016,1
0.8667523998639717,0.5,0.5,0.5,0
0.6581289000128463,0.5,0.5,0.5,1
0.5884810047179332,0.6130555490376296,0.5091749660123311,0.5060831236489166,1
0.5932930582161048,0.5022660150789372,0.5622144651067285,0.5000770591565631,1
0.8491642428286708,0.5,0.5,0.5,0
0.6612048453670284,0.5,0.5,0.5,1
0.6536403807128062,0.5875925042909786,0.5411374973614556,0.5083402140565393,1
0.6282778596977576,0.5009036541603386,0.5527786348560798,0.5012551780943513,1
0.7558302981607425,0.5,0.5,0.5,0
0.6973871059611999,0.5,0.5,0.5,1
